num_nodes is set 42
channel.cc:sendUp - Calc highestAntennaZ_ asdf and distCST_
highestAntennaZ_ = 1.5,  distCST_ = 550.0
N: 15 r:0.365214 q:0.637732 alpha:0.900000 t_rtt:205 t_rtt_min:203 srtt:1731 avgwnd:6.492689 avgRtt:225.111111
N: 11 r:0.456919 q:0.772074 alpha:0.900000 t_rtt:213 t_rtt_min:205 srtt:1811 avgwnd:6.092247 avgRtt:234.750000
N: 13 r:0.501985 q:0.718916 alpha:0.900000 t_rtt:259 t_rtt_min:206 srtt:1780 avgwnd:7.808656 avgRtt:226.888889
N: 12 r:0.456606 q:0.552238 alpha:0.900000 t_rtt:220 t_rtt_min:205 srtt:1804 avgwnd:6.595413 avgRtt:223.733333
N: 13 r:0.685319 q:1.501821 alpha:0.900000 t_rtt:219 t_rtt_min:205 srtt:1890 avgwnd:10.660523 avgRtt:238.615385
N: 12 r:0.526150 q:0.836774 alpha:0.900000 t_rtt:249 t_rtt_min:205 srtt:1834 avgwnd:7.599948 avgRtt:230.363636
N: 11 r:0.490678 q:0.682485 alpha:0.900000 t_rtt:207 t_rtt_min:203 srtt:1756 avgwnd:6.542373 avgRtt:226.642857
N: 16 r:0.252934 q:0.473737 alpha:0.900000 t_rtt:248 t_rtt_min:204 srtt:1810 avgwnd:4.777649 avgRtt:226.454545
N: 11 r:0.471926 q:0.495681 alpha:0.900000 t_rtt:219 t_rtt_min:206 srtt:1774 avgwnd:6.292340 avgRtt:223.615385
N: 13 r:0.537243 q:0.887227 alpha:0.900000 t_rtt:249 t_rtt_min:203 srtt:1807 avgwnd:8.357109 avgRtt:227.111111
N: 15 r:0.356830 q:0.607977 alpha:0.900000 t_rtt:223 t_rtt_min:209 srtt:1841 avgwnd:6.343653 avgRtt:231.153846
N: 11 r:0.602937 q:0.864445 alpha:0.900000 t_rtt:233 t_rtt_min:204 srtt:1831 avgwnd:8.039155 avgRtt:228.578947
N: 12 r:0.299988 q:0.362971 alpha:0.900000 t_rtt:247 t_rtt_min:206 srtt:0 avgwnd:4.333163 avgRtt:224.833333
N: 11 r:0.472779 q:0.816309 alpha:0.900000 t_rtt:217 t_rtt_min:209 srtt:1860 avgwnd:6.303716 avgRtt:240.090909
N: 10 r:1.434830 q:1.775331 alpha:0.900000 t_rtt:222 t_rtt_min:208 srtt:1847 avgwnd:17.536810 avgRtt:231.428571
N: 11 r:0.489993 q:0.547032 alpha:0.900000 t_rtt:220 t_rtt_min:205 srtt:1804 avgwnd:6.533242 avgRtt:223.733333
N: 12 r:0.518712 q:0.834305 alpha:0.900000 t_rtt:265 t_rtt_min:205 srtt:1881 avgwnd:7.492510 avgRtt:230.687500
N: 14 r:0.437048 q:0.734534 alpha:0.900000 t_rtt:226 t_rtt_min:214 srtt:1895 avgwnd:7.284133 avgRtt:238.000000
N: 13 r:0.544172 q:1.062366 alpha:0.900000 t_rtt:241 t_rtt_min:203 srtt:1838 avgwnd:8.464897 avgRtt:232.133333
N: 14 r:0.429106 q:0.800911 alpha:0.900000 t_rtt:246 t_rtt_min:209 srtt:1872 avgwnd:7.151764 avgRtt:235.357143
N: 14 r:0.419513 q:0.758770 alpha:0.900000 t_rtt:233 t_rtt_min:204 srtt:1839 avgwnd:6.991888 avgRtt:228.833333
N: 14 r:0.376019 q:0.600178 alpha:0.900000 t_rtt:219 t_rtt_min:203 srtt:1734 avgwnd:6.266976 avgRtt:224.500000
N: 12 r:0.529763 q:0.812657 alpha:0.900000 t_rtt:208 t_rtt_min:208 srtt:1835 avgwnd:7.652130 avgRtt:232.714286
N: 20 r:0.316635 q:0.523137 alpha:0.900000 t_rtt:221 t_rtt_min:204 srtt:1754 avgwnd:7.388162 avgRtt:219.545455
N: 15 r:0.265391 q:0.467828 alpha:0.900000 t_rtt:248 t_rtt_min:204 srtt:1810 avgwnd:4.718056 avgRtt:226.454545
N: 13 r:0.485442 q:0.799706 alpha:0.900000 t_rtt:227 t_rtt_min:206 srtt:1854 avgwnd:7.551318 avgRtt:230.400000
N: 13 r:0.492707 q:0.926544 alpha:0.900000 t_rtt:233 t_rtt_min:205 srtt:1886 avgwnd:7.664338 avgRtt:233.190476
N: 16 r:0.398698 q:0.621609 alpha:0.900000 t_rtt:211 t_rtt_min:203 srtt:1752 avgwnd:7.530958 avgRtt:221.263158
N: 12 r:0.540599 q:0.718916 alpha:0.900000 t_rtt:259 t_rtt_min:206 srtt:1780 avgwnd:7.808656 avgRtt:226.888889
N: 17 r:0.511341 q:1.004134 alpha:0.900000 t_rtt:212 t_rtt_min:206 srtt:1823 avgwnd:10.226815 avgRtt:228.428571
N: 12 r:0.705351 q:1.378305 alpha:0.900000 t_rtt:217 t_rtt_min:205 srtt:1871 avgwnd:10.188408 avgRtt:237.071429
N: 11 r:0.544814 q:0.771319 alpha:0.900000 t_rtt:208 t_rtt_min:205 srtt:1854 avgwnd:7.264185 avgRtt:229.352941
N: 19 r:0.328634 q:0.517106 alpha:0.900000 t_rtt:221 t_rtt_min:204 srtt:1754 avgwnd:7.302986 avgRtt:219.545455
N: 10 r:0.513449 q:0.694629 alpha:0.900000 t_rtt:251 t_rtt_min:203 srtt:1788 avgwnd:6.275491 avgRtt:228.266667
N: 12 r:0.598926 q:0.872138 alpha:0.900000 t_rtt:211 t_rtt_min:202 srtt:1811 avgwnd:8.651158 avgRtt:224.647059
N: 12 r:0.520613 q:0.796386 alpha:0.900000 t_rtt:227 t_rtt_min:206 srtt:1854 avgwnd:7.519972 avgRtt:230.400000
N: 11 r:0.550213 q:0.735917 alpha:0.900000 t_rtt:209 t_rtt_min:205 srtt:1806 avgwnd:7.336174 avgRtt:227.857143
N: 10 r:0.528458 q:0.540810 alpha:0.900000 t_rtt:220 t_rtt_min:205 srtt:1804 avgwnd:6.458927 avgRtt:223.733333
N: 13 r:0.445058 q:0.652622 alpha:0.900000 t_rtt:219 t_rtt_min:214 srtt:1878 avgwnd:6.923124 avgRtt:236.272727
N: 18 r:0.461293 q:1.239282 alpha:0.900000 t_rtt:258 t_rtt_min:203 srtt:1837 avgwnd:9.738408 avgRtt:232.600000
N: 10 r:0.548857 q:0.811675 alpha:0.900000 t_rtt:217 t_rtt_min:209 srtt:1846 avgwnd:6.708253 avgRtt:237.769231
N: 13 r:0.459435 q:0.809863 alpha:0.900000 t_rtt:235 t_rtt_min:204 srtt:1854 avgwnd:7.146763 avgRtt:230.071429
N: 11 r:0.465809 q:0.511802 alpha:0.900000 t_rtt:236 t_rtt_min:206 srtt:1789 avgwnd:6.210790 avgRtt:224.500000
N: 12 r:0.544084 q:0.892288 alpha:0.900000 t_rtt:237 t_rtt_min:203 srtt:1840 avgwnd:7.858998 avgRtt:229.000000
N: 16 r:0.531103 q:0.985000 alpha:0.900000 t_rtt:212 t_rtt_min:206 srtt:1823 avgwnd:10.031945 avgRtt:228.428571
N: 11 r:0.570070 q:0.807221 alpha:0.900000 t_rtt:208 t_rtt_min:208 srtt:1835 avgwnd:7.600940 avgRtt:232.714286
N: 14 r:0.326253 q:0.594973 alpha:0.900000 t_rtt:219 t_rtt_min:203 srtt:1815 avgwnd:5.437550 avgRtt:227.941176
